ph,turbidity,temperature,potability
7.8,17.34,28.81,True
7.64,31.08,27.42,True
6.59,84.4,25.2,True
5.36,103.51,17.26,False
7.21,63.74,26.48,True
7.92,82.96,26.66,True
6.79,70.39,28.35,True
4.82,106.31,17.68,False
6.74,0.84,25.93,True
7.56,0.42,29.67,True
6.7,26.0,25.49,True
6.18,137.97,15.75,False
7.11,87.89,29.93,True
7.38,58.43,29.39,True
7.02,49.25,27.94,True
7.29,22.65,27.85,True
6.8,45.31,26.71,True
6.52,43.38,27.72,True
6.03,114.14,16.23,False
6.11,117.41,18.57,False
6.44,137.44,15.12,False
8.0,91.75,27.33,True
5.35,148.55,18.59,False
7.78,92.95,27.09,True
4.79,124.54,19.35,False
4.71,149.12,18.13,False
7.86,2.74,29.96,True
7.12,35.4,27.96,True
7.63,54.25,28.77,True
5.22,135.32,18.03,False
7.75,70.85,29.65,True
7.82,80.77,25.49,True
6.65,58.97,28.26,True
6.71,26.21,25.99,True
7.83,99.87,25.29,True
6.6,4.92,25.53,True
7.67,83.81,28.32,True
4.79,132.27,17.32,False
4.78,100.08,18.77,False
6.98,81.66,27.99,True
7.77,65.29,29.43,True
7.59,82.28,27.51,True
7.3,29.55,26.47,True
7.94,28.15,27.12,True
7.33,50.08,28.68,True
6.26,134.68,19.06,False
6.9,45.2,27.65,True
7.59,74.64,27.68,True
6.64,94.07,25.6,True
4.92,126.76,15.28,False
7.19,6.89,27.12,True
4.61,132.92,17.5,False
6.56,61.37,26.9,True
7.91,29.63,25.4,True
6.89,82.55,29.48,True
6.66,19.05,29.67,True
7.7,40.41,29.37,True
7.61,26.77,26.17,True
7.51,82.58,25.5,True
7.54,47.68,25.66,True
5.9,135.17,19.01,False
6.99,64.37,25.09,True
7.85,5.69,28.93,True
5.68,146.94,17.34,False
6.86,42.09,26.02,True
4.65,144.02,18.51,False
7.67,13.27,29.43,True
7.81,86.36,27.54,True
4.92,113.24,15.69,False
6.7,8.96,29.77,True
4.69,139.56,19.7,False
7.64,21.89,26.17,True
7.83,59.88,28.4,True
6.72,22.68,29.34,True
6.4,112.89,15.92,False
6.64,39.02,29.31,True
7.79,34.62,28.46,True
7.18,71.26,26.55,True
5.6,103.78,18.18,False
5.2,130.8,15.73,False
6.93,14.56,26.09,True
7.14,46.23,25.76,True
7.07,4.73,27.59,True
5.18,100.42,17.42,False
7.35,77.79,28.64,True
7.6,40.09,25.37,True
5.06,121.49,15.77,False
6.52,67.74,26.05,True
7.16,52.88,27.37,True
5.47,109.82,15.21,False
7.76,8.65,25.5,True
7.0,87.07,28.22,True
7.37,7.52,28.79,True
7.3,33.53,26.6,True
7.11,33.41,25.68,True
6.34,140.01,18.78,False
5.52,102.68,19.87,False
7.07,62.71,26.79,True
7.38,93.73,25.77,True
7.4,22.39,29.92,True
7.84,95.66,25.09,True
7.84,67.07,26.85,True
5.37,120.67,15.45,False
7.25,57.13,28.31,True
6.85,55.68,27.65,True
7.42,32.59,25.62,True
4.71,128.51,16.15,False
6.66,80.9,25.72,True
7.63,18.6,29.26,True
6.93,75.42,27.18,True
5.02,144.01,19.07,False
7.94,9.36,28.9,True
7.52,49.01,25.42,True
7.41,51.0,28.53,True
7.18,50.21,28.96,True
5.44,117.47,15.41,False
7.06,84.11,29.81,True
4.58,144.39,17.8,False
7.11,60.47,25.04,True
6.88,56.92,26.27,True
7.57,89.83,25.04,True
5.57,135.02,18.48,False
7.76,89.26,27.98,True
6.89,80.53,26.41,True
5.79,149.35,17.69,False
6.55,37.86,26.31,True
7.01,62.83,28.03,True
6.74,59.3,28.88,True
7.38,77.2,26.6,True
6.91,19.46,25.13,True
7.85,73.24,28.4,True
6.78,23.88,29.59,True
7.81,54.32,28.63,True
6.03,144.15,19.53,False
7.81,96.89,27.74,True
7.39,32.42,26.85,True
7.03,5.01,26.59,True
7.55,91.96,26.22,True
6.59,54.01,28.24,True
6.2,145.78,17.69,False
7.75,13.54,25.03,True
5.07,138.52,19.7,False
7.88,24.95,28.9,True
7.43,64.67,28.34,True
5.2,144.3,17.44,False
5.69,145.71,18.37,False
5.0,118.05,19.9,False
7.63,90.06,26.76,True
5.46,114.5,18.21,False
5.97,114.6,16.96,False
5.53,105.38,16.86,False
7.64,26.33,25.29,True
6.24,141.05,19.15,False
7.54,43.49,25.55,True
5.99,110.57,17.03,False
7.99,35.58,27.73,True
7.5,90.31,26.0,True
7.24,90.34,26.82,True
7.91,22.16,28.15,True
7.07,28.39,25.97,True
4.93,109.49,15.47,False
5.81,106.95,15.1,False
5.17,103.19,16.52,False
5.86,113.94,18.07,False
5.18,122.68,17.01,False
6.81,27.18,25.73,True
7.84,1.74,25.86,True
6.35,108.78,16.7,False
6.29,116.69,18.47,False
5.84,112.21,19.18,False
6.48,100.14,17.74,False
5.42,122.12,17.59,False
7.46,46.66,29.5,True
7.3,83.74,29.47,True
6.88,67.67,26.87,True
7.2,72.4,25.36,True
7.59,70.41,25.65,True
6.19,138.88,18.06,False
7.24,74.21,28.3,True
7.46,56.43,26.43,True
7.98,61.54,25.58,True
6.48,122.77,18.91,False
6.19,104.48,17.93,False
7.11,97.94,27.76,True
5.65,128.19,19.62,False
5.05,110.06,18.9,False
6.91,82.74,29.19,True
7.98,66.1,26.38,True
7.59,86.26,26.34,True
7.56,94.46,26.21,True
6.91,48.58,29.44,True
6.84,26.51,28.15,True
7.58,26.43,29.76,True
7.85,78.69,25.75,True
4.81,140.16,16.4,False
7.94,96.47,29.73,True
7.53,92.83,28.32,True
6.77,32.15,28.57,True
6.74,81.52,29.15,True
4.59,105.04,19.1,False
5.22,106.69,17.91,False
7.3,60.85,27.06,True
6.3,139.03,15.79,False
5.93,140.27,16.93,False
7.82,22.68,25.01,True
7.12,62.95,29.26,True
7.72,80.39,27.89,True
7.13,2.04,26.01,True
6.18,102.15,16.6,False
7.61,40.0,29.64,True
7.76,11.04,28.48,True
6.57,35.81,27.66,True
6.84,0.42,28.75,True
7.3,87.07,26.46,True
7.54,13.58,29.26,True
6.57,77.43,29.56,True
7.33,8.33,28.2,True
5.99,108.58,15.67,False
5.14,143.27,15.8,False
7.59,61.06,29.57,True
7.3,31.65,27.52,True
6.8,97.36,27.25,True
6.37,134.34,17.21,False
6.4,149.15,16.31,False
6.6,78.87,28.12,True
4.88,135.79,16.43,False
6.65,3.73,25.25,True
6.66,75.94,25.42,True
6.9,23.15,25.31,True
4.67,135.51,19.68,False
6.58,84.74,29.56,True
7.92,22.83,28.89,True
6.73,12.15,29.98,True
7.5,85.56,25.2,True
5.47,134.4,19.8,False
7.62,74.27,27.94,True
7.27,42.99,26.23,True
7.99,19.5,26.52,True
6.49,145.68,17.53,False
7.83,60.05,29.62,True
4.76,141.67,18.13,False
7.22,18.03,28.36,True
6.45,107.13,15.03,False
6.47,116.67,18.34,False
6.07,110.54,17.93,False
7.91,95.07,26.44,True
5.68,145.39,17.77,False
5.77,126.42,15.99,False
5.63,137.13,18.98,False
6.72,13.16,28.59,True
5.86,112.85,17.64,False
7.19,4.86,28.07,True
6.78,44.0,28.17,True
7.81,62.84,29.17,True
6.42,113.73,17.81,False
6.12,120.34,18.02,False
4.51,114.84,15.49,False
5.31,106.65,18.05,False
7.44,4.8,26.25,True
5.42,145.27,15.25,False
6.11,144.86,19.12,False
5.23,142.23,16.62,False
4.84,101.57,15.2,False
7.42,32.13,29.42,True
6.04,146.5,16.15,False
5.64,107.81,19.18,False
7.55,32.35,27.89,True
7.88,83.33,28.26,True
6.76,6.35,28.95,True
6.92,57.63,29.46,True
7.89,79.08,25.4,True
6.81,79.32,27.58,True
4.87,149.44,19.13,False
6.0,107.85,17.89,False
5.17,146.11,16.48,False
7.76,76.22,29.38,True
5.29,108.67,17.5,False
4.83,116.74,15.29,False
7.07,80.97,28.95,True
4.92,132.73,17.64,False
7.09,12.4,28.57,True
7.78,31.23,27.33,True
7.05,8.17,26.59,True
5.32,109.89,19.65,False
7.98,98.68,27.8,True
5.66,139.22,19.73,False
7.54,98.69,28.01,True
7.74,84.88,29.13,True
7.5,72.7,25.12,True
5.89,142.51,15.7,False
7.31,11.68,26.7,True
7.23,29.17,25.7,True
7.35,22.53,29.65,True
5.03,101.16,17.89,False
4.98,111.22,16.93,False
7.04,51.87,26.98,True
6.83,44.09,28.03,True
6.21,138.09,16.55,False
6.01,103.59,16.72,False
7.89,32.59,25.82,True
6.5,74.48,26.2,True
5.87,131.27,18.58,False
7.2,42.82,29.19,True
7.38,82.53,27.93,True
5.77,132.15,15.86,False
7.33,35.86,28.73,True
5.52,143.87,15.04,False
5.72,113.25,15.2,False
6.84,41.21,29.11,True
7.0,69.18,29.32,True
7.89,9.21,29.93,True
7.23,86.4,29.1,True
7.14,14.99,26.81,True
6.96,13.45,26.88,True
6.51,14.87,28.05,True
5.45,128.78,16.27,False
5.41,142.78,17.42,False
7.34,33.78,27.33,True
6.17,135.82,16.36,False
7.48,47.87,26.86,True
7.08,83.25,26.06,True
4.52,117.77,17.07,False
7.21,0.13,25.63,True
4.67,131.01,15.67,False
6.85,37.78,28.33,True
4.87,140.51,17.42,False
6.98,96.14,29.98,True
5.79,148.01,16.16,False
7.49,60.56,27.88,True
7.46,11.87,27.22,True
7.9,5.08,27.45,True
7.27,82.04,28.25,True
6.42,132.89,19.61,False
7.81,65.19,25.84,True
5.4,102.79,19.53,False
5.65,137.23,16.47,False
6.6,23.65,29.98,True
7.39,2.25,27.82,True
6.9,28.13,28.01,True
7.97,11.54,25.3,True
4.91,132.49,17.36,False
7.26,31.0,28.68,True
6.29,129.98,15.56,False
7.8,70.64,26.81,True
5.94,148.82,19.19,False
7.44,62.5,28.35,True
7.4,25.14,28.76,True
4.97,138.75,19.44,False
7.77,56.8,29.15,True
6.45,112.35,17.88,False
5.82,138.58,19.16,False
6.54,28.47,29.27,True
7.71,14.01,29.47,True
5.36,147.72,15.34,False
7.23,1.67,29.45,True
5.07,142.78,19.23,False
5.7,140.65,15.32,False
7.53,89.74,26.23,True
7.48,71.79,29.43,True
6.59,45.9,29.84,True
6.19,143.26,16.21,False
6.32,113.37,16.63,False
6.22,143.31,19.35,False
7.94,82.67,29.18,True
7.22,93.13,29.67,True
7.76,87.23,25.73,True
7.24,80.32,27.85,True
7.07,23.93,27.56,True
5.65,136.68,18.2,False
6.99,66.75,26.92,True
7.67,33.8,28.37,True
7.06,27.25,27.49,True
7.95,14.04,29.15,True
7.26,84.05,28.24,True
6.47,125.77,15.88,False
5.89,102.97,15.79,False
5.23,109.19,15.41,False
4.96,100.3,19.43,False
6.75,94.28,28.83,True
6.84,78.4,27.04,True
5.29,132.07,18.18,False
4.9,124.88,17.31,False
7.42,31.06,28.4,True
5.06,137.34,17.06,False
6.01,104.51,15.05,False
5.5,149.52,15.28,False
6.61,21.52,28.99,True
7.18,33.9,27.22,True
7.46,60.27,27.81,True
4.79,132.23,18.18,False
7.65,80.86,28.38,True
4.62,100.88,19.79,False
6.28,117.88,15.12,False
7.56,19.09,26.61,True
6.96,69.24,29.9,True
5.26,107.27,19.21,False
6.67,20.24,29.78,True
7.58,20.68,28.73,True
4.96,139.78,16.08,False
6.38,143.89,19.8,False
6.56,54.26,27.21,True
4.93,149.63,15.12,False
7.36,67.55,27.76,True
7.96,62.81,29.82,True
7.12,83.63,28.73,True
7.17,64.11,27.28,True
5.73,110.37,19.35,False
4.99,129.9,18.51,False
5.16,129.4,19.92,False
4.59,108.17,16.34,False
5.87,130.3,18.92,False
5.88,130.49,18.93,False
7.96,7.44,29.36,True
7.31,15.19,25.55,True
5.13,130.3,19.53,False
5.7,144.66,15.77,False
7.37,83.18,25.65,True
6.7,62.33,28.13,True
6.68,31.67,28.44,True
5.19,143.62,17.54,False
7.92,59.12,29.29,True
7.0,51.13,25.08,True
7.66,83.69,29.41,True
7.54,24.26,26.92,True
5.94,126.82,19.94,False
6.99,6.79,25.63,True
7.76,82.75,29.89,True
7.9,49.9,28.97,True
5.68,147.76,16.89,False
6.61,17.72,29.65,True
7.53,64.2,29.43,True
6.51,8.43,25.48,True
4.74,133.28,15.69,False
7.89,68.91,27.04,True
7.94,87.14,28.01,True
7.18,44.8,29.03,True
7.58,17.48,26.82,True
5.57,127.29,17.2,False
7.7,57.81,26.64,True
6.82,78.47,29.6,True
5.21,125.87,15.47,False
4.54,135.28,19.3,False
7.96,80.45,29.62,True
5.69,123.04,15.19,False
7.51,23.63,29.53,True
5.1,101.6,15.72,False
5.95,140.79,17.62,False
7.08,7.64,27.11,True
7.7,70.86,26.85,True
6.99,18.51,26.75,True
6.18,106.55,18.59,False
4.95,126.55,18.03,False
6.66,34.38,25.26,True
7.3,84.66,28.46,True
7.97,40.93,29.87,True
7.05,26.66,26.04,True
7.4,34.0,25.21,True
7.9,54.88,27.35,True
4.58,113.88,16.85,False
5.14,118.57,18.22,False
7.5,71.84,26.03,True
7.69,57.88,29.27,True
7.2,81.77,25.87,True
6.84,27.74,25.21,True
5.33,121.93,15.4,False
7.96,54.71,27.26,True
7.53,69.12,28.37,True
6.44,103.87,15.34,False
7.23,19.23,27.37,True
7.74,26.69,26.77,True
7.12,42.35,29.93,True
6.1,147.82,18.02,False
4.86,112.04,17.99,False
6.65,20.56,25.47,True
5.78,139.8,18.17,False
5.53,123.85,15.15,False
4.64,108.77,15.0,False
4.85,139.75,16.31,False
6.88,34.42,27.87,True
7.24,40.24,28.16,True
5.85,142.38,17.02,False
6.14,145.29,18.61,False
7.48,46.9,28.14,True
6.59,67.24,29.72,True
7.65,84.0,25.22,True
4.91,103.22,19.95,False
7.86,23.94,26.92,True
7.59,9.21,27.82,True
7.42,67.82,28.21,True
4.88,134.5,15.38,False
7.62,32.81,29.64,True
6.3,139.41,18.38,False
5.76,128.24,18.36,False
5.8,102.53,15.45,False
5.31,124.28,18.62,False
7.85,35.97,25.63,True
6.97,70.39,29.34,True
6.34,102.7,17.0,False
7.3,16.16,28.65,True
7.9,2.9,26.8,True
6.69,37.2,26.2,True
7.83,70.43,28.86,True
4.79,144.94,17.06,False
7.81,93.43,26.31,True
6.14,136.84,19.55,False
5.8,124.38,17.61,False
6.49,140.98,18.06,False
6.96,43.51,26.82,True
7.66,87.08,25.99,True
7.65,37.7,27.93,True
5.29,128.55,15.25,False
5.04,148.39,18.83,False
4.53,104.96,19.09,False
5.43,128.86,17.11,False
7.48,48.32,25.69,True
6.84,42.33,28.28,True
4.74,142.97,16.35,False
7.74,91.24,27.67,True
7.15,80.92,26.39,True
7.8,13.79,25.59,True
6.94,11.36,28.24,True
7.52,75.42,25.47,True
5.1,122.74,18.52,False
5.04,110.84,18.17,False
6.93,94.8,28.33,True
5.28,110.72,17.56,False
5.26,147.77,15.92,False
6.8,48.95,26.22,True
7.54,37.5,26.43,True
7.17,39.77,25.58,True
6.55,81.7,25.21,True
7.53,6.28,27.88,True
7.32,96.87,25.97,True
7.32,75.74,25.28,True
6.57,71.57,29.98,True
5.09,149.23,17.45,False
4.68,143.14,15.05,False
5.91,123.67,16.91,False
4.92,123.06,16.57,False
7.04,45.06,26.61,True
5.94,107.31,18.71,False
5.25,133.7,16.83,False
5.17,144.91,17.63,False
7.41,30.89,28.46,True
6.84,0.36,26.75,True
5.5,106.19,19.6,False
7.83,40.1,25.24,True
5.61,132.18,16.43,False
6.7,1.1,29.46,True
7.53,23.13,25.05,True
5.03,122.14,17.92,False
6.33,103.47,16.01,False
6.47,129.7,18.8,False
7.11,3.41,28.88,True
6.81,21.6,26.14,True
7.97,48.13,29.05,True
7.06,88.04,27.19,True
7.75,69.08,28.77,True
7.38,90.32,25.35,True
6.49,127.45,19.18,False
7.49,44.23,27.06,True
6.64,62.68,27.44,True
6.67,43.45,27.49,True
7.88,89.54,29.33,True
7.35,57.34,29.32,True
6.69,78.5,26.17,True
7.93,95.03,29.24,True
5.18,108.71,19.53,False
6.64,76.43,28.96,True
6.77,72.81,27.26,True
7.32,84.77,28.57,True
5.41,129.23,18.6,False
7.15,6.17,29.06,True
7.41,33.6,29.67,True
7.05,12.67,28.04,True
6.71,62.86,27.74,True
4.97,140.08,18.56,False
7.44,76.42,25.5,True
6.46,109.06,16.63,False
6.79,12.53,26.02,True
5.53,144.52,15.57,False
5.42,126.05,19.03,False
7.08,24.27,28.59,True
6.63,99.9,27.47,True
7.27,41.68,29.0,True
4.79,131.06,15.56,False
6.67,95.32,27.29,True
7.46,80.12,26.9,True
6.53,14.3,29.35,True
6.86,28.39,26.17,True
7.34,74.41,25.24,True
5.25,101.25,19.97,False
6.89,81.61,28.08,True
4.94,132.25,15.72,False
7.44,59.92,27.54,True
7.83,9.43,25.6,True
6.15,137.14,19.06,False
6.75,8.03,25.81,True
5.02,110.9,19.03,False
5.26,108.16,15.76,False
5.65,144.1,17.45,False
7.03,7.89,26.53,True
7.16,43.55,25.22,True
6.8,29.31,29.46,True
7.48,89.27,29.13,True
5.76,114.06,17.35,False
7.8,72.76,29.66,True
6.57,56.42,28.91,True
6.42,145.81,17.36,False
5.04,145.52,16.56,False
5.4,136.64,19.87,False
5.35,100.25,19.59,False
6.18,102.35,15.59,False
6.61,40.19,28.78,True
7.26,61.5,26.13,True
5.96,133.66,19.04,False
6.71,6.43,29.17,True
7.33,28.96,26.82,True
4.97,139.23,18.78,False
8.0,62.82,27.96,True
4.74,124.53,16.24,False
6.8,20.2,28.23,True
5.78,127.9,15.83,False
7.49,35.59,29.27,True
7.6,77.27,29.79,True
5.98,118.34,18.46,False
5.05,112.78,19.75,False
6.89,94.84,25.4,True
5.05,144.57,17.65,False
7.22,88.79,26.43,True
4.63,112.99,19.09,False
7.27,63.55,27.14,True
7.91,88.97,26.57,True
6.93,99.28,28.76,True
5.92,118.81,17.99,False
6.77,40.99,29.5,True
4.53,119.79,15.94,False
4.65,101.71,16.34,False
6.42,123.12,19.28,False
6.98,74.86,29.34,True
6.56,24.47,26.67,True
7.37,27.06,25.64,True
6.36,126.88,15.64,False
7.51,36.73,26.21,True
7.91,87.77,26.79,True
6.91,91.18,28.23,True
6.64,76.94,29.72,True
7.03,59.28,26.21,True
7.67,41.18,28.28,True
5.54,148.28,15.75,False
7.03,59.01,27.21,True
7.66,95.99,27.59,True
4.69,148.2,17.12,False
6.69,87.22,27.01,True
7.72,54.63,28.92,True
7.22,14.55,25.61,True
6.73,13.35,27.57,True
5.79,148.17,19.91,False
5.24,100.87,19.73,False
7.09,80.33,25.75,True
6.99,88.98,26.37,True
5.09,134.54,17.39,False
7.91,62.49,27.34,True
5.51,139.56,17.95,False
6.0,130.45,16.87,False
6.38,134.37,16.29,False
6.59,37.47,26.83,True
7.03,19.5,27.64,True
7.84,86.42,28.46,True
7.27,0.78,27.74,True
7.48,96.31,26.54,True
7.71,88.36,27.81,True
7.75,69.21,26.69,True
7.73,66.83,25.25,True
5.4,125.64,16.83,False
5.11,106.47,19.19,False
6.86,22.55,29.06,True
6.3,142.07,19.85,False
7.91,91.28,26.83,True
7.75,3.74,28.0,True
6.9,69.81,26.84,True
6.78,7.51,28.34,True
4.74,111.0,18.52,False
7.03,10.61,28.91,True
6.27,128.87,15.95,False
6.67,67.76,26.55,True
6.36,131.1,17.05,False
5.47,148.66,16.91,False
7.79,24.97,28.53,True
6.51,32.52,27.5,True
7.58,75.43,25.49,True
4.79,109.91,15.99,False
6.89,75.12,25.98,True
7.01,34.49,27.67,True
7.69,22.43,28.94,True
7.85,28.12,26.89,True
6.78,41.55,25.75,True
6.39,109.76,16.52,False
4.64,122.7,18.56,False
4.65,140.4,17.9,False
5.32,119.94,18.23,False
5.22,109.41,18.43,False
7.21,23.7,26.87,True
7.92,40.8,28.92,True
4.57,107.37,15.51,False
7.19,63.91,25.61,True
6.26,139.44,18.05,False
6.87,76.32,29.83,True
5.47,120.55,17.08,False
7.11,39.45,27.75,True
7.28,49.9,27.13,True
4.55,120.78,18.69,False
6.59,38.17,25.1,True
5.55,103.01,16.4,False
7.98,78.62,28.34,True
6.67,17.82,28.32,True
7.47,79.12,28.35,True
5.46,126.46,18.83,False
6.5,11.38,26.69,True
6.7,45.99,26.39,True
6.8,41.7,26.16,True
7.1,65.16,25.49,True
5.66,107.73,16.03,False
5.3,101.14,19.91,False
6.46,127.62,16.78,False
7.98,11.14,28.87,True
6.7,54.14,26.53,True
6.7,63.74,29.61,True
6.98,23.49,27.78,True
7.97,46.69,27.42,True
6.67,35.4,29.53,True
6.17,132.28,16.06,False
7.77,72.39,27.74,True
5.44,139.99,16.05,False
6.76,76.63,28.87,True
7.3,36.02,26.09,True
6.92,55.66,27.73,True
7.38,59.66,27.45,True
4.73,102.91,15.69,False
4.87,149.42,19.09,False
6.05,124.03,15.07,False
5.67,138.29,16.15,False
6.72,8.62,27.71,True
7.96,84.17,27.85,True
7.5,88.25,27.13,True
5.58,124.84,17.08,False
7.12,47.38,25.38,True
6.73,32.21,28.36,True
7.37,75.59,27.67,True
5.25,144.04,17.71,False
7.74,65.91,26.93,True
7.46,0.41,27.49,True
6.88,75.06,25.02,True
6.93,55.42,27.17,True
7.88,35.46,26.62,True
4.6,126.64,15.41,False
7.42,0.64,26.02,True
5.1,143.07,16.32,False
6.87,66.71,26.0,True
5.81,117.09,16.2,False
7.15,25.01,29.19,True
5.49,110.4,19.35,False
7.15,63.75,29.56,True
7.15,78.29,26.46,True
7.72,96.43,28.01,True
7.83,56.66,25.86,True
7.56,64.81,29.01,True
7.68,46.86,25.11,True
7.23,89.18,28.87,True
7.13,71.52,25.74,True
7.23,0.67,26.21,True
7.97,94.96,29.38,True
5.84,138.95,16.54,False
7.11,29.46,26.81,True
4.55,146.3,18.84,False
6.66,70.96,27.43,True
6.77,26.7,28.98,True
7.91,35.14,27.84,True
7.44,18.5,28.09,True
4.56,143.57,16.77,False
5.33,145.8,16.84,False
7.0,74.76,26.27,True
7.22,70.75,29.44,True
6.13,103.27,18.8,False
7.6,89.93,28.64,True
7.2,41.4,26.6,True
5.9,142.31,16.03,False
6.52,55.7,26.61,True
7.39,97.3,29.49,True
7.45,22.11,29.67,True
6.65,34.86,27.61,True
6.97,49.47,26.77,True
5.91,108.48,16.93,False
7.1,29.56,26.74,True
6.53,76.99,27.18,True
5.37,125.27,17.2,False
7.5,30.34,27.52,True
6.77,47.34,29.36,True
7.76,53.83,28.17,True
6.39,144.94,19.94,False
6.69,67.65,28.15,True
6.96,36.73,26.75,True
7.21,10.26,29.46,True
7.95,96.87,29.96,True
6.67,11.9,25.84,True
7.3,6.09,27.37,True
5.23,122.52,15.17,False
6.79,8.54,28.95,True
5.13,126.05,18.89,False
6.93,82.13,26.21,True
6.54,90.76,29.77,True
7.14,39.18,28.91,True
5.82,108.88,17.84,False
7.38,65.78,28.45,True
5.04,111.26,15.29,False
7.52,90.87,28.42,True
4.7,143.18,18.54,False
7.18,21.5,27.98,True
5.36,110.47,16.44,False
7.34,16.39,28.62,True
5.48,149.39,15.62,False
6.04,105.68,15.68,False
5.83,132.64,18.26,False
7.35,39.13,29.32,True
7.82,47.7,27.86,True
7.45,79.89,27.08,True
7.07,33.25,27.44,True
7.87,75.63,25.31,True
5.99,124.65,18.24,False
4.88,139.2,17.72,False
5.73,118.22,15.83,False
6.99,52.02,26.42,True
4.89,128.9,16.51,False
6.86,47.92,29.44,True
7.0,4.45,27.43,True
5.51,136.96,15.75,False
6.86,18.13,29.13,True
6.76,11.65,25.57,True
7.28,20.37,28.05,True
6.78,24.62,25.99,True
6.65,45.22,25.34,True
6.86,64.25,25.94,True
4.55,144.78,18.73,False
6.2,103.82,18.24,False
4.87,136.25,18.57,False
6.8,33.87,26.58,True
5.86,121.25,19.61,False
5.79,146.08,19.17,False
5.11,117.34,15.63,False
7.52,66.37,27.57,True
6.5,114.31,18.38,False
4.72,124.08,17.92,False
5.35,111.53,19.28,False
7.51,54.01,27.1,True
7.11,64.7,27.99,True
7.48,57.16,25.67,True
7.31,17.26,29.24,True
6.89,1.99,25.31,True
7.08,44.36,26.95,True
7.59,21.74,25.58,True
6.68,33.37,29.92,True
6.96,25.2,26.63,True
7.68,12.35,28.85,True
7.97,65.28,26.73,True
5.53,141.21,19.76,False
7.18,93.62,25.48,True
7.78,26.52,25.9,True
6.77,95.86,26.1,True
5.6,120.61,16.81,False
6.02,111.93,19.25,False
7.62,2.41,25.09,True
4.7,140.97,15.1,False
5.11,112.44,19.32,False
6.63,61.88,26.34,True
7.3,12.36,25.71,True
4.75,122.67,19.67,False
7.1,39.77,27.17,True
5.14,137.35,18.68,False
5.92,121.61,15.56,False
5.39,144.5,19.41,False
7.9,87.7,26.94,True
5.58,140.83,16.76,False
6.05,111.25,18.6,False
4.79,136.69,19.48,False
7.06,16.3,28.49,True
7.74,24.62,25.24,True
6.29,136.58,17.47,False
6.71,19.87,25.4,True
6.51,15.05,28.86,True
5.28,105.93,18.98,False
5.01,128.36,15.43,False
7.35,12.49,29.13,True
7.02,34.77,29.88,True
6.53,89.38,28.97,True
7.82,59.15,26.89,True
5.35,104.52,17.16,False
7.02,22.44,26.08,True
5.7,112.52,15.9,False
6.77,12.42,26.45,True
7.51,20.82,27.78,True
5.6,117.36,16.86,False
4.84,139.4,18.19,False
7.8,96.86,28.45,True
6.42,129.54,16.8,False
6.32,128.03,19.86,False
5.27,126.02,19.55,False
5.21,116.83,17.57,False
7.73,12.55,26.84,True
4.58,136.6,16.21,False
4.74,145.34,16.84,False
7.43,7.72,27.43,True
5.41,149.46,17.41,False
5.23,101.94,18.93,False
5.95,143.36,16.16,False
6.04,100.92,15.35,False
6.49,109.44,18.03,False
5.07,112.09,16.4,False
5.04,145.59,19.82,False
6.26,105.62,17.58,False
4.79,130.04,17.54,False
5.65,116.15,18.3,False
7.51,1.77,26.85,True
7.5,36.12,27.74,True
6.56,57.62,25.56,True
5.9,123.66,18.89,False
6.82,29.23,26.03,True
6.6,5.28,26.67,True
7.8,63.43,28.01,True
7.48,29.77,28.56,True
6.12,116.4,17.11,False
5.44,120.56,16.7,False
7.72,70.56,25.94,True
7.06,84.77,28.09,True
5.27,108.17,18.45,False
6.63,18.84,28.58,True
6.59,80.97,25.99,True
7.0,91.2,27.74,True
4.51,142.63,18.82,False
6.99,30.68,28.56,True
5.13,142.93,17.03,False
4.7,117.81,19.35,False
7.35,28.43,26.36,True
6.49,135.66,15.86,False
4.56,104.41,19.04,False
4.58,104.88,18.0,False
4.87,109.25,19.0,False
7.36,83.07,28.58,True
6.85,78.92,27.07,True
7.23,95.9,28.9,True
7.71,44.81,25.87,True
7.99,55.28,28.89,True
6.54,68.31,26.89,True
7.0,57.0,26.9,True
7.32,42.85,29.19,True
6.38,140.41,18.35,False
6.22,137.27,18.54,False
7.68,9.24,26.1,True
6.1,121.11,18.23,False
7.46,70.77,25.79,True
7.86,58.51,25.2,True
7.42,35.75,27.26,True
7.0,2.27,26.78,True
7.09,95.5,26.5,True
5.57,137.11,16.78,False
7.32,23.45,27.99,True
5.59,124.26,19.74,False
6.35,144.55,15.17,False
7.67,16.47,25.07,True
7.09,77.55,29.13,True
5.73,111.83,16.57,False
6.98,63.54,28.66,True
7.49,28.33,29.01,True
4.79,127.3,19.11,False
6.52,26.4,28.49,True
6.81,23.86,28.17,True
6.77,29.66,28.85,True
7.19,15.44,27.29,True
7.4,10.26,28.47,True
6.9,76.68,26.52,True
5.18,114.41,18.55,False
6.95,88.92,25.9,True
5.61,114.69,16.8,False
7.45,57.62,27.03,True
4.73,121.3,18.39,False
6.81,30.23,28.19,True
6.04,123.21,17.36,False
7.33,34.43,29.89,True
5.4,135.12,19.33,False
7.29,5.92,27.52,True
7.97,5.24,25.18,True
7.94,48.08,27.6,True
7.26,49.14,27.43,True
5.42,132.98,16.33,False
7.68,46.71,29.97,True
7.25,92.47,29.23,True
5.92,134.34,17.73,False
8.0,34.84,25.51,True
6.95,57.04,28.13,True
